english,translate
"You're quite a dredge-killing machine, %str1%. You're welcome to stick around and kill as many of 'em as you like.","Ты просто машина по уничтожению dredge, %str1%. Можешь остаться и перебить их столько, сколько захочешь."
You're quite resilient. This salve is for you.,Ты довольно вынослив. Эта мазь для тебя.
"You're quite wrong, you know.","Ты сильно ошибаешься, знаешь ли."
"You're right I should trust my own instincts. Surely, the feet would be a good starting place, and from there I can work my way up.","Ты прав, мне стоит довериться собственному чутью. Конечно, ноги — отличное место для начала, а оттуда я уже буду двигаться вверх."
You're right on the front lines in the battle against Zhaitan and his army of undead.,Ты находишься прямо на передовой в битве против Zhaitan и его армии нежити.
"You're right, maybe I shouldn't push this...","Ты прав, может, мне не стоит на этом настаивать..."
"You're right, my first duty is to carry out my assignment. I'll stomach him...for now.","Ты прав, мой первый долг — выполнить задание. Я потерплю его... пока что."
"You're right, there's still hope.","Ты прав, надежда ещё есть."
You're right. Anytime we can remain here is worth it.,"Ты прав. Любое время, которое мы можем здесь оставаться, того стоит."
"You're right. Best you move along, now. Those things could come back.",Ты прав. Лучше тебе идти дальше. Эти твари могут вернуться.
You're right. But the sleep deprivation is causing me to hallucinate. I may have to simply turn my work in late. I didn't think being an apprentice would be so grueling.,"Ты прав. Но от недосыпа у меня уже галлюцинации. Возможно, придётся просто сдать работу с опозданием. Не думал, что быть учеником так изматывает."
You're right. Duty before doubts.,Ты прав. Долг превыше сомнений.
"You're right. I apologize for that. This is my first break in nine hours, so I'm a little irritable. What do you need?","Ты прав. Прошу прощения. Это мой первый перерыв за девять часов, так что я немного раздражен. Что тебе нужно?"
"You're right. I can't imagine being that famous, having everybody know your face.","Ты прав. Не могу представить, каково это — быть настолько знаменитым, когда каждый знает твое лицо."
"You're right. I don't want to do this. Kidnapping skritt is one thing, but I have family in Kessex. Maybe it's time I returned to them.","Ты прав. Я не хочу этого делать. Похищение скриттов — одно, но у меня семья в Kessex. Может, пора вернуться к ним."
You're right. I follow Wolf. I fear nothing! Thanks for pointing me in the right direction. I'll do it first thing tomorrow.,"Ты прав. Я следую за Wolf. Я ничего не боюсь! Спасибо, что указал верное направление. Сделаю это первым делом завтра."
You're right. I should save my anger for the walking meat who drove the charr from our homeland.,"Ты прав. Мне стоит приберечь свой гнев для ходячего мяса, что изгнало чар из наших земель."
You're right. I should save my anger for the walking meat who slaughtered our ancestors.,"Ты прав. Мне стоит приберечь свой гнев для ходячего мяса, что вырезало наших предков."
You're right. I wasn't thinking about how difficult this must be for his little hairy hide.,"Ты прав. Я не думал о том, как тяжёло это должно быть для его маленькой волосатой шкуры."
You're right. I'll come back tomorrow.,Ты прав. Я вернусь завтра.
You're right. I'll see if I can find the missing pieces.,Ты прав. Попробую найти недостающие детали.
You're right. I'm always in defense mode these days. What with all the...foreign...types around here.,Ты прав. В последнее время я постоянно в режиме обороны. Учитывая всех этих... чужеродных... типов вокруг.
"You're right. I'm in the moment, dealing with each new problem as it comes along. Who needs planning? Not me.","Ты прав. Я живу моментом, решая каждую новую проблему по мере поступления. Кому нужно планирование? Только не мне."
You're right. I'm leaving.,Ты прав. Я ухожу.
You're right. I'm wasting my valuable energy.,Ты прав. Я трачу свою ценную энергию впустую.
"You're right. If I act like a soldier, then perhaps I will be mistaken for a soldier.","Ты прав. Если я буду вести себя как солдат, возможно, меня примут за солдата."
You're right. It doesn't.,Ты прав. Это так.
You're right. It is impossible to compete with you.,Ты прав. С тобой невозможно соревноваться.
You're right. My duty is to the Vanguard.,Ты прав. Мой долг перед Авангардом.
You're right. My work is never done. I should get to it.,Ты прав. Моя работа никогда не заканчивается. Пора за неё браться.
"You're right. Nothing says ""superiority"" like tutoring your lesser.","Ты прав. Ничто так не подчеркивает «превосходство», как обучение низшего."
"You're right. Poor thing, I didn't think about that.","Ты прав. Бедняжка, я об этом не подумал."
You're right. See you.,Ты прав. Увидимся.
You're right. Thanks. I'll make sure their memory lives on.,"Ты прав. Спасибо. Я сделаю так, чтобы память о них жила вечно."
"You're right. The legions are mother, father, home, and haven. For the legions!","Ты прав. Легионы — это мать, отец, дом и пристанище. За легионы!"
"You're right. We've already defied the odds even by making it here. Thank you, Commander.","Ты прав. Мы уже совершили невозможное, просто добравшись сюда. Спасибо, Коммандир!"
"You're right. You're right! I won't let them down. The second I can, I'm returning to active duty!","Ты прав. Ты прав! Я их не подведу. Как только смогу, я вернусь в строй!"
You're saying that the Inquest are passively tolerated for their research?,"Ты хочешь сказать, что Inquest пассивно терпят ради их исследований?"
"You're saying there's no way to access them, then?","Ты хочешь сказать, что доступа к ним нет?"
You're scaring away my business.,Ты распугиваешь моих клиентов.
You're seeing icebrood around here?,Вы видите ледяной выводок здесь?
You're sending supplies to the kingdom?,Вы отправляете припасы в королевство?
