english,translate
"Excellent work, %str1%. I can't thank you enough for your assistance. Should you need to find me again, just look for my COM-322r golem. A helping hand is always appreciated! This message has been sent from my COM-322r.

—Parnna","Отличная работа, %str1%. Не могу выразить, как я благодарен за вашу помощь. Если вам нужно будет найти меня снова, просто ищите моего голема COM-322r. Помощь всегда ценится! Это сообщение было отправлено с моего COM-322r.

—Парнна"
Exemplary,Образцово
Exemplary effort %str1%. You've got a real knack for fighting ghosts. My soldiers have started a friendly competition to try and keep up with you.,"Образцовое усердие, %str1%. У тебя настоящий талант к истреблению призраков. Мои солдаты устроили дружеское соревнование, пытаясь не отставать от тебя."
"Exemplary work! Truly astounding! You didn't do so bad either. Hah! I kid, of course; you've really helped us make some breakthroughs in the field of chaotic magic. If we could just figure out what the Inquest is doing in that lab, I know we could come up with a solution to the madness they created. But for now, we just need to deal with what's in front of us. Keep up the good work!

—Borpp","Образцовая работа! Поистине поразительно! Впрочем, вы тоже неплохо справились. Ха! Я шучу, конечно; вы действительно помогли нам совершить несколько прорывов в области магии хаоса. Если бы мы только могли понять, что Inquest делает в той лаборатории, я знаю, мы могли бы найти решение безумию, которое они создали. Но пока нам просто нужно разобраться с тем, что перед нами. Продолжайте в том же духе!

—Borpp"
"Experiment on inactive golems, repair golem control panels, and organize toolboxes along the road and inside nearby labs.","Экспериментируйте на неактивных големах, чините панели управления големами и организуйте ящики с инструментами вдоль дороги и внутри близлежащих лабораторий."
Exploitation of Peace,Эксплуатация мира
Explorer Malcom and the Lapatl hylek thank you.,Исследователь Malcom и Hylek из Lapatl благодарят вас.
"Falsify Inquest data, free captured Order agents, steal access keys, and reduce Inquest numbers.","Подделывайте данные Inquest, освобождайте захваченных агентов Ордена, крадите ключи доступа и сокращайте численность Inquest."
Fantastic Display of Ingenuity,Фантастическая демонстрация изобретательности
"Farewell,","Прощай,"
Farmer Simooba is so grateful for your gardening assistance.,Фермер Simooba очень благодарен вам за помощь в садоводстве.
Fascinating Results,Увлекательные результаты
Feed devourer queens. Defend them and their nests from hungry Flame Legion. Collect extra eggs and bring them to Hazen or Braxa.,Кормите королев пожирателей. Защищайте их и их гнёзда от голодного Легиона Пламени. Соберите лишние яйца и отнесите их Хейзен или Браксе.
"Feed sacred owls, drive foragers and Sons of Svanir from the owl lodge, defend animals in the valley, and read Owl's sacred teachings.","Кормите священных сов, прогоняйте собирателей и Sons of Svanir из ложи сов, защищайте животных в долине и постигайте священные учения Owl."
"Feed the hungry, free prisoners, remove propaganda posters, and defeat Awakened forces.","Кормите голодных, освобождайте пленников, срывайте пропагандистские плакаты и побеждайте силы Пробуждённых."
Feeling Safer,Чувствую себя в безопасности
Felix appreciates your efforts.,Felix ценит ваши усилия.
"Fight Branded, deter troublemakers, make meaningful introductions, and repair ramshackle turrets.","Сражайтесь с Branded, пресекайте беспорядки, проводите важные знакомства и чините ветхие турели."
Fight Molengrad dredge and destroy their machines.,Сражайтесь с землеройными машинами Моленграда и уничтожайте их механизмы.
Fight Sons of Svanir and other dangers around the haven.,Сражайся с Сынами Svanir и другими опасностями вокруг убежища.
"Fight Svanir, destroy their corrupted turrets and ice containers, and help wounded grawl.","Сражайся со Svanir, уничтожай их оскверненные турели и ледяные контейнеры, а также помогай раненым граулам."
"Fight branded creatures, use Iron Legion cannons, pick up unexploded mortar shells, activate lightning rods, and destroy Branded devourer nests.","Сражайся с существами Брэнда, используй пушки Железного Легиона, подбирай неразорвавшиеся снаряды, активируй громоотводы и уничтожай гнезда пожирателей Брэнда."
"Fight centaurs and Sons of Svanir, destroy Svanir banners, protect incoming caravans, and heal wounded soldiers.","Сражайтесь с кентаврами и Сынами Svanir, уничтожайте знамена Svanir, защищайте прибывающие караваны и лечите раненых солдат."
"Fight centaurs, recover stolen ale, protect the monastery, clear grubs from the fields, and taste-test new ale.","Сражайтесь с кентаврами, возвращайте украденный эль, защищайте монастырь, очищайте поля от личинок и пробуйте новый эль."
"Fight destroyers, utilize skritt supplies, and bring injured skritt to Bordekka's base.","Сражайтесь с разрушителями, используйте припасы скриттов и доставляйте раненых скриттов на базу Bordekka."
Fight life-stealing minions in Hellion Forest.,Сражайтесь с крадущими жизнь прислужниками в Лесу Хеллион.
"Fight off and set traps for ettins, help patrols and watches, and light the way for travelers with torches.","Отбивайтесь от эттинов и ставьте на них ловушки, помогайте патрулям и дозорам, а также освещайте путь путешественникам с помощью факелов."
Fight on.,Продолжайте сражаться.
Fight the Branded in Lake Desolann with the Sentinels.,Сражайтесь с мечеными в Озере Десоланн вместе с Дозорными.
Fight the Inquest that are causing trouble at Mrot Boru. Disable the Inquest equipment at Invariant base.,"Сразитесь с Inquest, которые создают проблемы в Mrot Boru. Отключите оборудование Inquest на базе Invariant."
Fight the Mysterious Quaggan Affliction,Сразитесь с таинственной болезнью квагганов
Fight the Nightmare Court and free prisoners from Beldame's Rise. Remove pests and stranglebloom surrounding the Revered Terebinth.,Сражайтесь с Nightmare Court и освобождайте заключенных из Beldame's Rise. Устраняйте вредителей и stranglebloom вокруг Revered Terebinth.
Fight the Renegades and Separatists in the area and destroy their equipment. Disarm unexploded shells and mines.,Сражайся с Renegades и Separatists в этом районе и уничтожай их снаряжение. Обезвреживай неразорвавшиеся снаряды и мины.
"Fight the centaurs, assault their fortress, and support the Seraph.","Сражайся с кентаврами, штурмуй их крепость и поддержи Серафимов."
Fight the denizens of Jormabakke Stead.,Сражайтесь с обитателями усадьбы Йормабакке.
"Fight the grawl by erasing cave paintings, destroying effigies, and smashing sacrificial offerings.","Сражайтесь с граулами, стирая наскальные рисунки, уничтожая чучела и разбивая жертвенные подношения."
Fight the ice dragon's corruption.,Сразитесь с осквернением ледяного дракона.
"Fill gourds at the fountain to cure sick sylvari, stop the spread of corrupted fungus, and defeat the undead corrupting the swamp.","Наполняйте тыквы у фонтана, чтобы лечить больных сильвари, остановить распространение заражённого грибка и победить нежить, оскверняющую болото."
Final Report,Итоговый отчёт
"Finally, I have something resembling peace of mind. My missing scouts are returned to me, and the danger of the mine-riddled shipwrecks is not quite as threatening. This beach is much safer thanks to you. It may not seem like it, but you've made a big difference.","Наконец-то я обрел некое подобие душевного спокойствия. Мои пропавшие разведчики вернулись ко мне, и опасность от усеянных минами мест кораблекрушений уже не так велика. Благодаря вам этот пляж стал намного безопаснее. Может показаться, что это не так, но вы внесли огромный вклад."
"Finally, I might be able to get some actual rest. For an hour or two, at least.",Наконец-то я смогу немного отдохнуть. Хотя бы час или два.
"Finally, everyone is at least pretending to be on the same page.","Наконец-то все хотя бы делают вид, что мы заодно."
"Find and disrupt the nearby Inquest lab, collect data crystals, and question suspicious salvage specialists.","Найдите и разрушьте ближайшую лабораторию Inquest, соберите кристаллы данных и допросите подозрительных специалистов по спасению."
"Find and return any looted artifacts to the proper tombs, slay any Flame Legion or ghosts who interfere.","Найдите и верните разграбленные артефакты в соответствующие гробницы, уничтожьте любой Легион Пламени или призраков, которые вмешиваются."
"Find and revive wounded kodan, recover stolen food to empower them, and reclaim kodan flagstands to boost morale.","Находите и оживляйте раненых коданов, возвращайте украденную еду, чтобы подкрепить их силы, и возвращайте флагштоки коданов, чтобы поднять боевой дух."
Find hidden rabbit food and bring it to Bjarni. Scare hungry bunnies away from anyone carrying food.,"Найдите спрятанную еду для кроликов и принесите её Бьярни. Отпугивайте голодных кроликов от тех, кто несёт еду."
Find hidden raven eggs and return them to roosts. Defeat skelk and destroy their nests.,Найдите спрятанные яйца ворона и верните их в гнёзда. Одолейте skelk и уничтожьте их гнёзда.
Fine Work,Отличная работа
Fire cannons at the wall to break it apart and throw the broken pieces into water. Destroy any ghosts rebuilding the wall.,"Стреляйте из пушек по стене, чтобы разбить её, и бросайте обломки в воду. Уничтожайте призраков, восстанавливающих стену."
"Firebreak Fort is at the doorstep of Orr. This close to the front lines, we feel the pressures of the coming battles. Our forces are better prepared, and stand more united, thanks to you. You've been an inspiration to us all, and a credit to your people. May our paths cross again someday.",Форт Firebreak находится на пороге Orr. Так близко к линии фронта мы чувствуем давление грядущих битв. Наши силы лучше подготовлены и стоят более сплоченно благодаря вам. Вы стали вдохновением для всех нас и гордостью своего народа. Пусть наши пути когда-нибудь пересекутся снова.
Fishermen impressed!,Рыбаки впечатлены!
Fishing is a way of life for us lowlanders and key to our survival. Many thanks for keeping threats at bay and helping secure food sources for the harsh winter ahead.,"Рыбалка — это образ жизни для нас, жителей низин, и ключ к нашему выживанию. Огромное спасибо, что держишь угрозы на расстоянии и помогаешь обеспечить запасы еды на грядущую суровую зиму."
Flame Killer,Убийца Flame
Flame Legion disrupted.,Flame Legion сорваны планы.
Flame Legion rebuffed.,Flame Legion дали отпор.
Followers of Ascension helped.,Последователи Вознесения помогли.
For a Clear and Blue Tyria,За чистую и синюю Tyria
For assisting in training: Way to feel the burn!,За помощь в обучении: Отличная работа!
"For the moment, the Devast District is ghost-free, in no small part because you came to the aid of me and my patrols. While no victory over the ghosts is ever permanent, the respite made possible by your efforts will give us time to recover and regroup. You should also know that some of the Ascalonian artifacts we recovered show promise in helping us to understand the nature of the ghosts.","На данный момент район Devast свободен от призраков, во многом благодаря тому, что вы пришли на помощь мне и моим патрулям. Хотя ни одна победа над призраками не бывает вечной, передышка, ставшая возможной благодаря вашим усилиям, даст нам время восстановиться и перегруппироваться. Вам также следует знать, что некоторые из артефактов Ascalon, которые мы нашли, подают надежды и помогут нам понять природу призраков."
"For this ecosystem to flourish, we must prioritize preservation and sustainable hunting practices. Your work here denotes one who sees the value that is innate in your surroundings and those who depend upon it.","Чтобы эта экосистема процветала, мы должны отдавать приоритет сохранению и методам устойчивой охоты. Твоя работа здесь показывает, что ты ценишь то, что заложено в окружающем мире и тех, кто от него зависит."
Foreman Boslo thanks you!,Мастер Boslo благодарит вас!
Forged disrupted.,Кованые сорваны.
"Forgive my suspicion when you first came to us. I should have known to trust the wisdom of our elders, and in Nature's providence. Return to Athloma when you can, and know that you will be among friends when you do.
—Malor","Прости мои подозрения, когда ты впервые пришёл к нам. Мне следовало довериться мудрости наших старейшин и провидению Природы. Возвращайся к Атломе, когда сможешь, и знай, что среди друзей ты будешь.
—Малор"
"Forgive the anonymity, but I know you understand. I wrote only to inform you that Inquest are discombulated in the most bobulated way possible. Thanks to you. —Nobody","Простите за анонимность, но я знаю, что вы поймёте. Я написал лишь для того, чтобы сообщить: Inquest дезориентированы самым невероятным образом. Благодаря вам."
Fort Salma aided.,Форт Сальма получил помощь.
Forward Scout Greta thanks you.,Передовой разведчик Greta благодарит вас.
Foulbear Kraal ogres hampered.,Огры из Краала Грязных Медведей сдерживаются.
"Free Renegade prisoners, destroy Renegade supplies, and uncover intel.","Освобождай пленных Ренегатов, уничтожай припасы Ренегатов и добывай разведданные."
"Free prisoners, defeat mercenaries, and light fires by using oil drums to make a trail from flammable material to lava.","Освобождайте заключенных, побеждайте наемников и зажигайте огни, используя бочки с маслом, чтобы проложить путь от горючего материала к лаве."
"Free slaves, kill centaurs, and disrupt their camps to weaken the centaur front.","Освобождай рабов, убивай кентавров и разрушай их лагеря, чтобы ослабить фронт кентавров."
"Friend,","Друг,"
From Caillech,От Кайлех
"From the sound of things, you did a number on the Nightmare Court in Hemlock Coil. Here's hoping they think twice before they mess with the Soundless again.","Судя по всему, вы задали жару Nightmare Court в Hemlock Coil. Будем надеяться, что они дважды подумают, прежде чем связываться с Soundless снова."
"From what I hear, the talks at Summit Peak are going well. The Separatists and Renegades are still trying their best to cause trouble, but we've been able to keep them in check on our front. Of course, that wouldn't have been possible without the strength and resourcefulness you displayed on The Siege Plains. I hope this letter finds you well and that your success here encourages you to continue in kind.","До меня дошли слухи, что переговоры на Summit Peak идут успешно. Сепаратисты и Ренегаты всё ещё пытаются мутить воду, но нам удаётся сдерживать их на нашем фронте. Разумеется, это было бы невозможно без той силы и смекалки, что вы проявили на The Siege Plains. Надеюсь, это письмо застанет вас в добром здравии, и ваши успехи здесь вдохновят вас на новые подвиги."
Fuller Cistern is a little cleaner.,Цистерна Фуллера стала немного чище.
Future Planning,Планирование будущего
Garrison weakened.,Garrison ослаблен.
"Gather crabmeat or cave beast meat to feed raptors, engage enemies while mounted, and hunt fireflies on your raptor.","Собирайте мясо крабов или пещерных зверей для кормления рапторов, сражайтесь с врагами верхом и охотьтесь на светлячков на своем рапторе."
"Gather honey and hawk eggs, stomp beetle burrows with your mount, and rid the farms of pests.","Собирай мед и ястребиные яйца, дави норы жуков своим ездовым животным и избавляй фермы от вредителей."
Gavros Spiritfoe thanks you.,Gavros Spiritfoe благодарит вас.
"Get an experimental weapon from Kamma and test it on Risen and krait, or activate energy scanners.","Возьмите экспериментальное оружие у Kamma и испытайте его на Risen и крэйтах, или активируйте энергетические сканеры."
Get back at the pirates for Joukje.,Отомсти пиратам за Йоуке.
Ghyrtratus Fiendmauler is impressed.,Ghyrtratus Fiendmauler впечатлен.
Gilli helped.,Гилли помог.
Give aid to the refugees at Marifa Camp.,Окажите помощь беженцам в лагере Марифа.
Glad you came by and lifted our spirits.,"Рад, что вы заглянули и подняли нам настроение."
Goldenlight Hallow notes your efforts.,Goldenlight Hallow отмечает ваши старания.
Good Day,Добрый день
Good Killing and Smashing and Getting,"Хорошая охота, крушение и добыча"
Good Work,Хорошая работа
Good job!,Отличная работа!
"Good job! If the dredge weren't worried about us before, you've certainly given them to now.","Отличная работа! Если дреджи раньше не беспокоились о нас, то теперь точно начали."
Good luck in the future.,Удачи в будущем.
Good luck on your travels.,Удачи в ваших странствиях.
Good! That's how you block an attack. Again!,Хорошо! Вот как нужно блокировать атаку. Ещё раз!
"Good-bye, Ankle Biters","Прощайте, кусаки"
"Good. Operations are running smoothly, at least for now.","Хорошо. Операции идут гладко, по крайней мере пока."
Grab a magneton hammer out of a nearby receptacle and use it to siphon energy from any glowing magneton capacitors floating high in the air. Then launch electromagnetic pulses to wreck the lab's defenses.,"Возьмите магнетонный молот из ближайшего контейнера и используйте его, чтобы выкачать энергию из любых светящихся магнетонных конденсаторов, парящих высоко в воздухе. Затем запустите электромагнитные импульсы, чтобы разрушить защиту лаборатории."
Grateful Delegations,Благодарные делегации
Gratitude,Благодарность
Grawl Distraction,Отвлечение grawl
Great Job,Отличная работа
Great Work,Отличная работа
"Great job helping out with the skimmers. Come see us again soon!

—Ardra","Отличная работа с помощью скиммерам. Приходи к нам снова!

—Ardra"
